id,label,count_dots,count_delimiters,is_domain_ip,is_hyphen_present,count_sub_dir,count_sub_domain,count_queries,shady_tld,is_suspicious_part_hidden,is_tiny_url
24262,1,3,0,0,0,2,1,0,0,0,0
24263,1,1,0,0,0,1,0,0,0,0,0
24264,1,3,0,0,0,1,1,0,1,0,0
24265,1,2,0,0,1,1,1,0,0,0,0
24266,1,1,0,0,0,1,0,0,0,0,0
24267,1,2,0,0,0,3,1,0,0,0,0
24268,1,2,0,0,0,2,1,0,0,0,0
24269,1,3,2,0,0,1,0,1,0,0,0
24270,1,2,0,0,0,3,1,0,0,0,0
24271,1,2,0,0,3,5,1,0,0,1,0
24272,1,1,1,0,0,2,0,0,0,0,0
24273,1,3,11,0,0,1,0,4,0,1,0
24274,1,1,1,0,0,1,0,1,0,0,0
24275,1,5,14,0,0,1,1,5,0,1,0
24276,1,4,0,0,0,5,0,0,0,1,0
24277,1,4,0,0,0,5,0,0,0,1,0
24278,1,3,0,0,0,6,1,0,0,1,0
24279,1,1,0,0,0,3,0,0,0,0,0
24280,1,2,0,0,1,1,1,0,0,0,0
24281,1,4,0,0,0,1,1,0,0,0,0
24282,1,3,0,0,1,2,0,0,0,0,0
24283,1,1,0,0,0,0,0,0,0,0,0
24284,1,1,0,0,0,1,0,0,0,0,0
24285,1,1,0,0,0,1,0,0,0,0,0
24286,1,1,0,0,0,6,0,0,0,0,0
24287,1,1,0,0,0,1,0,0,0,0,0
24288,1,1,0,0,2,1,0,0,0,0,0
24289,1,3,0,0,0,8,1,0,0,1,0
24290,1,3,0,0,0,8,1,0,0,1,0
24291,1,2,0,0,0,1,1,0,0,0,0
24292,1,2,0,0,1,2,1,0,0,0,0
24293,1,3,2,0,1,2,0,1,0,0,0
24294,1,2,0,0,0,2,1,0,0,0,0
24295,1,2,10,0,0,1,1,5,0,1,0
24296,1,1,0,0,0,1,0,0,0,0,0
24297,1,2,0,0,0,3,0,0,0,0,0
24298,1,2,0,0,0,4,0,0,0,0,0
24299,1,4,6,0,0,1,0,3,0,1,0
24300,1,1,0,0,0,1,0,0,1,0,1
24301,1,8,14,0,0,1,0,6,0,1,0
24302,1,3,1,0,0,1,0,1,1,1,0
24303,1,2,0,0,0,3,1,0,0,0,0
24304,1,2,0,0,0,1,1,0,0,0,0
24305,1,2,0,0,0,1,1,0,0,0,0
24306,1,7,5,0,0,6,0,0,0,1,0
24307,1,3,1,0,0,8,1,0,0,1,0
24308,1,3,2,0,0,8,1,0,0,1,0
24309,1,3,2,0,0,8,1,0,0,1,0
24310,1,3,2,0,0,1,1,1,0,1,0
24311,1,3,0,0,0,8,1,0,0,1,0
24312,1,3,0,0,0,8,1,0,0,1,0
24313,1,3,0,0,0,2,1,0,0,0,0
24314,1,2,0,0,0,3,0,0,0,0,0
24315,1,2,0,0,0,0,1,0,0,0,0
24316,1,3,0,0,0,4,1,0,0,0,0
24317,1,3,0,0,0,4,1,0,0,0,0
24318,1,1,0,0,0,0,0,0,0,0,0
24319,1,1,2,0,0,2,0,1,0,0,0
24320,1,2,0,0,0,3,0,0,0,0,0
24321,1,2,0,0,0,0,1,0,0,0,0
24322,1,2,0,0,0,4,0,0,0,0,0
24323,1,1,0,0,0,9,0,0,0,1,0
24324,1,2,0,0,0,1,1,0,0,0,0
24325,1,3,16,0,0,4,1,4,0,1,0
24326,1,1,0,0,0,1,0,0,1,0,1
24327,1,7,14,0,0,1,0,6,0,1,0
24328,1,1,0,0,0,1,0,0,1,0,1
24329,1,1,0,0,0,1,0,0,1,0,0
24330,1,2,0,0,0,3,1,0,0,0,0
24331,1,2,0,0,0,2,1,0,0,0,0
24332,1,2,0,0,0,3,1,0,0,0,0
24333,1,1,0,0,0,3,0,0,0,0,0
24334,1,3,0,0,0,6,1,0,0,1,0
24335,1,1,0,0,0,1,0,0,0,0,0
24336,1,1,0,0,0,1,0,0,0,0,0
24337,1,1,0,0,0,1,0,0,0,0,0
24338,1,2,0,0,0,3,1,0,0,0,0
24339,1,2,0,0,0,3,1,0,0,0,0
24340,1,2,0,0,0,3,1,0,0,0,0
24341,1,2,0,0,0,2,1,0,0,0,0
24342,1,3,2,0,0,2,0,1,0,0,0
24343,1,2,2,0,1,2,0,1,0,0,0
24344,1,2,0,0,0,2,0,0,0,0,0
24345,1,2,0,0,0,3,1,0,0,0,0
24346,1,7,12,0,0,1,0,6,0,1,0
24347,1,3,0,0,0,5,1,0,0,1,0
24348,1,2,0,0,0,0,1,0,0,0,0
24349,1,2,0,0,0,4,1,0,0,1,0
24350,1,1,0,0,0,2,0,0,0,0,0
24351,1,2,0,0,0,4,1,0,0,1,0
24352,1,2,0,0,0,4,1,0,0,1,0
24353,1,6,9,0,0,1,1,3,1,1,0
24354,1,3,0,0,0,2,1,0,1,0,0
24355,1,3,4,0,1,5,1,0,0,1,0
24356,1,2,1,0,0,8,0,0,0,0,0
24357,1,2,0,0,0,1,1,0,0,0,0
24358,1,1,0,0,0,1,0,0,0,0,0
24359,1,1,0,0,0,3,0,0,0,0,0
24360,1,2,1,0,2,1,0,0,0,0,0
24361,1,2,0,0,2,1,0,0,0,0,0
24362,1,4,0,0,0,6,0,0,0,1,0
24363,1,4,0,0,0,3,1,0,0,0,0
24364,1,2,0,0,0,3,1,0,0,0,0
24365,1,2,0,0,0,3,1,0,0,0,0
24366,1,4,0,0,0,4,1,0,0,0,0
24367,1,2,0,0,0,1,1,0,0,0,0
24368,1,5,21,0,0,3,0,0,0,1,0
24369,1,5,21,0,0,3,0,0,0,1,0
24370,1,5,21,0,0,3,0,0,0,1,0
24371,1,5,21,0,0,3,0,0,0,1,0
24372,1,5,21,0,0,3,0,0,0,1,0
24373,1,5,21,0,0,3,0,0,0,1,0
24374,1,5,21,0,0,3,0,0,0,1,0
24375,1,5,21,0,0,3,0,0,0,1,0
24376,1,5,21,0,0,3,0,0,0,1,0
24377,1,5,21,0,0,3,0,0,0,1,0
24378,1,5,21,0,0,3,0,0,0,1,0
24379,1,5,21,0,0,3,0,0,0,1,0
24380,1,5,21,0,0,3,0,0,0,1,0
24381,1,5,21,0,0,3,0,0,0,1,0
24382,1,5,21,0,0,3,0,0,0,1,0
24383,1,5,21,0,0,3,0,0,0,1,0
24384,1,2,0,0,0,1,1,0,0,0,0
24385,1,2,2,0,0,4,0,1,0,1,0
24386,1,1,0,0,0,5,0,0,0,0,0
24387,1,8,14,0,4,1,1,0,0,1,0
24388,1,5,21,0,0,3,0,0,0,1,0
24389,1,1,0,0,0,3,0,0,0,1,0
24390,1,1,0,0,0,3,0,0,0,1,0
24391,1,5,21,0,0,3,0,0,0,1,0
24392,1,5,21,0,0,3,0,0,0,1,0
24393,1,1,0,0,0,3,0,0,0,1,0
24394,1,5,21,0,0,3,0,0,0,1,0
24395,1,1,0,0,0,3,0,0,0,1,0
24396,1,1,0,0,0,3,0,0,0,1,0
24397,1,1,0,0,0,3,0,0,0,1,0
24398,1,1,0,0,0,3,0,0,0,1,0
24399,1,1,0,0,0,3,0,0,0,1,0
24400,1,2,0,0,4,1,1,0,0,0,0
24401,1,1,0,0,0,3,0,0,0,1,0
24402,1,1,0,0,0,3,0,0,0,1,0
24403,1,4,12,0,1,3,1,4,1,1,0
24404,1,1,0,0,0,0,0,0,0,0,0
24405,1,1,0,0,0,1,0,0,0,0,0
24406,1,3,0,0,0,6,1,0,0,1,0
24407,1,3,0,0,0,5,1,0,0,1,0
24408,1,3,0,0,0,6,1,0,0,1,0
24409,1,3,0,0,0,6,1,0,0,1,0
24410,1,3,0,0,0,6,1,0,0,1,0
24411,1,1,0,0,0,3,0,0,0,1,0
24412,1,5,21,0,0,3,0,0,0,1,0
24413,1,5,21,0,0,3,0,0,0,1,0
24414,1,2,0,0,0,3,1,0,0,0,0
24415,1,1,0,0,3,0,0,0,0,0,0
24416,1,1,0,0,1,1,0,0,0,0,0
24417,1,1,0,0,0,1,0,0,0,0,0
24418,1,8,14,0,4,1,1,0,0,1,0
24419,1,2,0,0,0,3,1,0,0,0,0
24420,1,2,1,0,0,5,1,0,0,1,0
24421,1,1,0,0,1,2,0,0,0,0,0
24422,1,2,0,0,0,3,1,0,0,0,0
24423,1,3,0,0,0,0,1,0,0,0,0
24424,1,1,0,0,0,1,0,0,0,0,0
24425,1,1,0,0,0,0,0,0,0,0,0
24426,1,1,0,0,0,0,0,0,0,0,0
24427,1,2,0,0,0,3,1,0,0,0,0
24428,1,1,0,0,0,0,0,0,0,0,0
24429,1,2,0,0,0,2,0,0,0,0,0
24430,1,2,0,0,1,1,0,0,0,0,0
24431,1,2,0,0,0,1,1,0,0,0,0
24432,1,2,0,0,0,3,1,0,0,0,0
24433,1,2,0,0,0,3,1,0,0,0,0
24434,1,1,0,0,0,1,0,0,0,0,0
24435,1,3,0,0,0,4,1,0,0,0,0
24436,1,2,0,0,0,1,0,0,0,0,0
24437,1,2,0,0,0,0,1,0,0,0,0
24438,1,1,0,0,1,1,0,0,0,0,0
24439,1,2,2,0,0,2,1,1,0,0,0
24440,1,2,0,0,0,0,1,0,0,0,0
24441,1,2,0,0,0,1,0,0,0,0,0
24442,1,1,0,0,0,1,0,0,0,0,0
24443,1,2,0,0,0,6,1,0,0,0,0
24444,1,2,0,0,0,2,1,0,0,0,0
24445,1,2,0,0,0,3,1,0,0,0,0
24446,1,3,0,0,0,2,1,0,0,0,0
24447,1,3,5,0,0,4,1,2,0,1,0
24448,1,2,0,0,0,1,1,0,0,0,0
24449,1,2,0,0,0,0,1,0,0,0,0
24450,1,2,0,0,0,5,0,0,0,1,0
24451,1,2,0,0,0,1,1,0,0,0,0
24452,1,1,11,0,0,1,0,4,0,1,0
24453,1,6,5,0,0,1,1,2,1,1,0
24454,1,2,0,0,0,2,1,0,0,0,0
24455,1,1,1,0,0,2,0,0,0,0,0
24456,1,2,0,0,0,5,0,0,0,0,0
24457,1,1,0,0,0,1,0,0,0,0,0
24458,1,2,1,0,0,5,1,0,0,1,0
24459,1,2,0,0,0,2,1,0,0,0,0
24460,1,3,0,0,0,2,1,0,0,1,0
24461,1,2,0,0,0,4,1,0,0,0,0
24462,1,2,0,0,0,3,1,0,0,0,0
24463,1,2,0,0,0,1,1,0,0,0,0
24464,1,3,1,0,1,1,2,0,0,0,0
24465,1,2,2,0,0,3,0,1,0,1,0
24466,1,2,0,0,2,1,1,0,0,0,0
24467,1,2,1,0,0,2,1,1,0,0,0
24468,1,2,1,0,2,5,1,0,0,0,0
24469,1,1,1,0,0,3,0,0,0,0,0
24470,1,2,1,0,0,5,0,0,0,0,0
24471,1,3,0,0,0,3,0,0,0,0,0
24472,1,2,1,0,0,1,0,0,0,0,0
24473,1,1,1,0,0,3,0,0,0,0,0
24474,1,4,1,0,1,1,3,0,0,0,0
24475,1,1,0,0,0,0,0,0,0,0,0
24476,1,2,0,0,0,1,1,0,0,0,0
24477,1,3,0,0,0,1,2,0,0,0,0
24478,1,1,0,0,0,1,0,0,0,0,0
24479,1,1,0,0,0,0,0,0,0,0,0
24480,1,1,0,0,0,1,0,0,0,0,0
24481,1,1,0,0,1,1,0,0,0,0,0
24482,1,2,0,0,0,3,1,0,0,0,0
24483,1,2,0,0,0,3,1,0,0,0,0
24484,1,3,0,0,0,3,2,0,0,0,0
24485,1,1,0,0,0,1,0,0,0,0,0
24486,1,2,0,0,0,6,0,0,0,1,0
24487,1,1,2,0,0,2,0,0,0,0,0
24488,1,6,11,0,0,1,0,5,0,1,0
24489,1,1,0,0,0,1,0,0,1,0,1
24490,1,1,0,0,0,1,0,0,1,0,1
24491,1,2,0,0,0,1,1,0,0,0,0
24492,1,2,0,0,0,2,1,0,1,0,0
24493,1,2,0,0,1,2,1,0,0,0,0
24494,1,2,0,0,1,1,1,0,0,0,0
24495,1,2,1,0,0,2,1,1,0,0,0
24496,1,2,0,0,0,1,1,0,0,0,0
24497,1,2,1,0,0,2,1,1,0,0,0
24498,1,2,1,0,0,1,1,1,0,1,0
24499,1,1,0,0,0,0,0,0,0,0,0
24500,1,1,1,0,1,3,0,1,0,1,0
24501,1,1,1,0,1,2,0,1,0,1,0
24502,1,2,1,0,0,2,0,1,0,1,0
24503,1,2,5,0,1,5,1,1,0,1,0
24504,1,1,1,0,1,3,0,1,0,1,0
24505,1,2,0,0,0,6,0,0,0,0,0
24506,1,2,0,0,0,3,1,0,0,0,0
24507,1,2,1,0,0,1,1,1,0,0,0
24508,1,2,0,0,0,1,0,0,0,0,0
24509,1,1,0,0,0,3,0,0,0,0,0
24510,1,3,0,0,0,1,1,0,1,0,0
24511,1,2,0,0,0,4,1,0,0,0,0
24512,1,2,0,0,0,3,0,0,0,0,0
24513,1,2,0,0,0,4,1,0,0,0,0
24514,1,2,0,0,0,3,1,0,0,0,0
24515,1,3,1,0,0,3,1,0,0,1,0
24516,1,2,0,0,0,1,1,0,0,0,0
24517,1,2,0,0,1,1,1,0,0,0,0
24518,1,2,0,0,0,2,1,0,0,0,0
24519,1,1,0,0,0,1,0,0,0,0,0
24520,1,3,0,0,0,3,1,0,0,0,0
24521,1,1,0,0,0,1,0,0,0,0,1
24522,1,3,0,0,0,1,1,0,0,0,0
24523,1,2,0,0,0,1,1,0,1,0,0
24524,1,2,0,0,0,2,0,0,0,0,0
24525,1,2,0,0,0,3,0,0,0,0,0
24526,1,3,0,0,0,5,1,0,0,1,0
24527,1,3,0,0,0,1,1,0,0,0,0
24528,1,2,9,0,0,3,0,3,0,1,0
24529,1,3,0,0,0,2,1,0,0,0,0
24530,1,3,0,0,0,1,1,0,1,0,0
24531,1,2,0,0,0,4,1,0,0,0,0
24532,1,2,0,0,0,2,1,0,0,0,0
24533,1,1,0,0,0,4,0,0,0,0,0
24534,1,2,0,0,0,1,1,0,0,0,0
24535,1,2,0,0,0,3,1,0,0,0,0
24536,1,1,0,0,0,0,0,0,0,0,0
24537,1,2,0,0,0,4,1,0,0,0,0
24538,1,2,0,0,0,3,1,0,0,0,0
24539,1,2,0,0,0,3,1,0,0,0,0
24540,1,2,0,0,0,1,1,0,0,0,0
24541,1,2,13,0,1,1,1,4,0,1,0
24542,1,2,13,0,1,1,1,4,0,1,0
24543,1,2,10,0,1,1,1,4,0,1,0
24544,1,2,10,0,1,1,1,4,0,1,0
24545,1,6,30,0,4,1,1,0,0,1,0
24546,1,2,0,0,1,3,0,0,0,0,0
24547,1,6,14,0,4,1,1,0,0,1,0
24548,1,2,0,0,4,1,1,0,0,0,0
24549,1,5,9,0,0,4,1,3,0,1,0
24550,1,3,0,0,0,3,0,0,0,0,0
24551,1,2,0,0,0,4,0,0,0,0,0
24552,1,3,7,0,0,2,0,3,1,1,0
24553,1,2,0,0,0,4,0,0,0,0,0
24554,1,2,0,0,0,4,0,0,0,0,0
24555,1,2,1,0,0,5,1,0,0,1,0
24556,1,2,0,0,1,5,1,0,0,0,0
24557,1,2,0,0,0,0,1,0,0,0,0
24558,1,2,0,0,2,1,1,0,0,0,0
24559,1,2,0,0,0,1,0,0,0,0,0
24560,1,1,0,0,0,1,0,0,0,0,0
24561,1,2,1,0,0,3,1,1,0,0,0
24562,1,2,0,0,0,3,1,0,0,0,0
24563,1,1,0,0,0,2,0,0,0,0,0
24564,1,2,2,0,0,2,0,1,0,0,0
24565,1,1,0,0,0,1,0,0,0,0,0
24566,1,2,0,0,0,3,1,0,0,0,0
24567,1,2,0,0,0,1,1,0,0,0,0
24568,1,2,2,0,0,1,1,1,0,0,0
24569,1,2,2,0,0,1,1,1,0,0,0
24570,1,2,0,0,0,4,0,0,0,0,0
24571,1,1,0,0,0,3,0,0,0,0,0
24572,1,1,0,0,0,2,0,0,0,0,0
24573,1,2,0,0,0,3,1,0,0,0,0
24574,1,1,0,0,0,3,0,0,0,0,0
24575,1,2,0,0,0,3,0,0,0,0,0
24576,1,2,0,0,0,3,0,0,0,0,0
24577,1,1,0,0,0,3,0,0,0,0,0
24578,1,15,28,0,0,3,0,11,0,1,0
24579,1,15,28,0,0,3,0,11,0,1,0
24580,1,4,4,0,1,4,0,1,0,1,0
24581,1,3,0,0,0,2,0,0,0,0,0
24582,1,1,0,0,0,0,0,0,0,0,0
24583,1,2,0,0,1,1,1,0,0,0,0
24584,1,2,0,0,1,0,1,0,0,0,0
24585,1,2,2,0,0,2,1,1,0,0,0
24586,1,1,0,0,0,0,0,0,0,0,0
24587,1,1,0,0,0,1,0,0,0,0,0
24588,1,1,0,0,0,1,0,0,0,0,0
24589,1,3,6,0,0,2,1,3,0,0,0
24590,1,4,2,0,0,6,1,1,0,1,0
24591,1,1,0,0,0,2,0,0,0,0,0
24592,1,2,0,0,1,2,0,0,0,0,0
24593,1,1,0,0,0,2,0,0,0,0,0
24594,1,4,0,0,0,3,1,0,0,0,0
24595,1,1,0,0,1,3,0,0,0,0,0
24596,1,1,0,0,1,3,0,0,0,0,0
24597,1,2,0,0,2,1,1,0,1,0,0
24598,1,3,2,0,0,5,0,1,0,1,0
24599,1,3,7,0,0,3,0,2,0,1,0
24600,1,2,1,0,0,1,0,0,0,0,0
24601,1,3,0,0,0,2,1,0,0,0,0
24602,1,2,0,0,0,3,1,0,0,0,0
24603,1,1,0,0,0,3,0,0,0,0,0
24604,1,1,0,0,1,3,0,0,0,0,0
24605,1,2,0,0,0,4,1,0,0,1,0
24606,1,2,0,0,0,3,1,0,0,0,0
24607,1,1,0,0,0,3,0,0,0,0,0
24608,1,2,0,0,0,2,1,0,0,0,0
24609,1,2,0,0,0,0,1,0,0,0,0
24610,1,2,0,0,1,0,1,0,0,0,0
24611,1,1,0,0,0,0,0,0,0,0,0
24612,1,1,0,0,0,4,0,0,0,0,0
24613,1,1,0,0,0,5,0,0,0,0,0
24614,1,3,1,0,0,6,0,0,0,1,0
24615,1,4,2,0,0,7,0,1,0,1,0
24616,1,1,0,0,0,3,0,0,0,0,0
24617,1,1,0,0,1,5,0,0,0,0,0
24618,1,2,0,0,0,3,0,0,0,0,0
24619,1,2,0,0,1,3,1,0,0,0,0
24620,1,1,2,0,0,2,0,1,0,0,0
24621,1,3,0,0,0,2,1,0,0,0,0
24622,1,5,0,0,0,4,1,0,0,1,0
24623,1,5,3,0,0,4,1,1,0,1,0
24624,1,4,3,0,0,4,0,1,0,1,0
24625,1,3,2,0,0,2,0,1,0,0,0
24626,1,5,9,0,0,4,1,3,0,1,0
24627,1,4,9,0,0,4,0,3,0,1,0
24628,1,1,0,0,0,1,0,0,0,0,0
24629,1,2,2,0,1,1,1,1,0,0,0
24630,1,1,0,0,0,1,0,0,0,0,0
24631,1,3,0,1,0,1,0,0,1,0,0
24632,1,5,1,0,0,4,1,0,0,1,0
24633,1,2,0,0,0,3,1,0,0,0,0
24634,1,2,1,0,0,1,1,1,0,0,0
24635,1,4,1,0,0,1,1,1,0,0,0
24636,1,5,2,0,0,4,0,1,0,1,0
24637,1,1,0,0,0,1,0,0,0,0,0
24638,1,2,0,0,0,2,1,0,0,0,0
24639,1,1,2,0,0,1,0,1,0,0,0
24640,1,3,2,0,0,1,2,1,0,0,0
24641,1,1,0,0,0,1,0,0,0,0,0
24642,1,3,0,0,0,2,1,0,0,0,0
24643,1,2,0,0,0,1,1,0,0,0,0
24644,1,4,0,0,0,1,2,0,1,0,0
24645,1,4,0,0,0,1,2,0,1,0,0
24646,1,3,0,0,0,1,1,0,1,0,0
24647,1,3,0,0,0,1,1,0,1,0,0
24648,1,4,0,0,0,1,2,0,1,0,0
24649,1,4,0,0,0,1,2,0,1,0,0
24650,1,4,0,0,0,1,2,0,1,0,0
24651,1,2,2,0,1,1,0,1,0,0,0
24652,1,1,0,0,0,2,0,0,0,1,0
24653,1,2,1,0,0,6,1,0,0,0,0
24654,1,2,0,0,0,4,1,0,0,0,0
24655,1,2,0,0,1,5,1,0,0,0,0
24656,1,2,0,0,0,3,1,0,0,0,0
24657,1,1,0,0,0,3,0,0,0,0,0
24658,1,3,0,0,0,3,0,0,0,0,0
24659,1,3,0,0,0,4,0,0,0,0,0
24660,1,2,0,0,0,3,1,0,0,0,0
24661,1,2,0,0,0,4,1,0,0,1,0
24662,1,2,0,0,0,4,1,0,0,1,0
24663,1,2,0,0,0,3,1,0,0,0,0
24664,1,2,0,0,0,3,1,0,0,0,0
24665,1,2,0,0,0,1,1,0,0,0,0
24666,1,2,0,0,0,3,1,0,0,0,0
24667,1,3,0,0,0,4,0,0,0,0,0
24668,1,3,2,0,0,6,0,0,0,0,0
24669,1,2,0,0,0,3,0,0,0,0,0
24670,1,1,1,0,0,2,0,0,0,0,0
24671,1,1,0,0,0,1,0,0,0,0,0
24672,1,1,0,0,0,1,0,0,0,0,0
24673,1,1,0,0,0,1,0,0,0,1,0
24674,1,1,0,0,0,1,0,0,0,0,0
24675,1,1,0,0,0,1,0,0,0,0,0
24676,1,1,0,0,0,1,0,0,0,0,0
24677,1,1,0,0,0,1,0,0,0,0,0
24678,1,1,0,0,0,2,0,0,0,0,0
24679,1,1,0,0,0,1,0,0,0,0,0
24680,1,1,0,0,0,1,0,0,0,0,0
24681,1,1,0,0,0,1,0,0,0,0,0
24682,1,1,0,0,0,1,0,0,0,0,0
24683,1,1,0,0,0,1,0,0,1,0,1
24684,1,1,2,0,0,1,0,1,0,0,0
24685,1,1,0,0,0,1,0,0,0,0,0
24686,1,1,0,0,0,1,0,0,0,0,0
24687,1,1,0,0,0,1,0,0,0,0,0
24688,1,1,0,0,0,1,0,0,0,0,0
24689,1,1,0,0,0,1,0,0,0,0,0
24690,1,1,0,0,0,2,0,0,0,0,0
24691,1,2,0,0,0,1,1,0,0,0,0
24692,1,1,0,0,0,1,0,0,0,0,0
24693,1,1,0,0,0,1,0,0,0,0,0
24694,1,2,0,0,0,1,1,0,0,0,0
24695,1,2,2,0,0,1,1,1,1,0,0
24696,1,1,0,0,0,1,0,0,0,0,0
24697,1,4,2,0,0,1,1,1,0,0,0
24698,1,3,0,0,0,1,0,0,0,0,0
24699,1,4,0,0,0,1,1,0,0,0,0
24700,1,3,0,0,0,1,1,0,0,0,0
24701,1,1,0,0,0,1,0,0,0,0,0
24702,1,1,0,0,0,1,0,0,0,0,0
24703,1,3,0,0,0,3,0,0,0,0,0
24704,1,4,10,0,0,1,0,3,0,1,0
24705,1,2,2,0,0,3,1,1,0,0,0
24706,1,1,0,0,0,3,0,0,0,0,0
24707,1,1,0,0,0,2,0,0,0,0,0
24708,1,1,1,0,0,8,0,0,0,1,0
24709,1,3,1,0,0,2,1,0,0,0,0
24710,1,1,0,0,0,1,0,0,0,0,0
24711,1,2,0,0,2,0,1,0,1,0,0
24712,1,2,0,0,2,1,1,0,1,0,0
24713,1,6,10,0,0,1,0,5,0,1,0
24714,1,1,0,0,0,1,0,0,1,0,1
24715,1,2,2,0,0,5,0,0,0,0,0
24716,1,2,2,0,0,6,0,0,0,0,0
24717,1,1,0,0,0,1,0,0,0,0,0
24718,1,3,5,0,0,1,0,2,0,0,0
24719,1,1,0,0,0,1,0,0,0,0,0
24720,1,2,0,0,0,3,1,0,0,0,0
24721,1,3,5,0,0,10,0,2,0,1,0
24722,1,1,0,0,0,10,0,0,0,1,0
24723,1,2,0,0,0,3,1,0,0,0,0
24724,1,1,0,0,0,1,0,0,0,0,0
24725,1,3,0,0,2,2,1,0,1,1,0
24726,1,3,0,0,2,2,1,0,1,1,0
24727,1,1,0,0,0,0,0,0,0,0,0
24728,1,2,0,0,2,1,1,0,1,0,0
24729,1,2,0,0,0,3,1,0,0,0,0
24730,1,1,0,0,0,0,0,0,0,0,0
24731,1,1,0,0,0,1,0,0,0,0,0
24732,1,2,14,0,0,3,0,7,0,1,0
24733,1,2,0,0,0,1,1,0,0,0,0
24734,1,1,0,0,0,2,0,0,0,0,0
24735,1,1,0,0,0,1,0,0,0,0,0
24736,1,5,8,0,0,2,0,6,0,1,0
24737,1,1,0,0,0,1,0,0,0,0,0
24738,1,2,0,0,0,3,0,0,0,0,0
24739,1,1,0,0,0,3,0,0,0,0,0
24740,1,1,0,0,0,3,0,0,0,0,0
24741,1,1,0,0,0,2,0,0,0,0,0
24742,1,1,0,0,0,1,0,0,0,0,0
24743,1,1,0,0,0,0,0,0,0,0,0
24744,1,3,0,0,0,2,0,0,0,0,0
24745,1,2,0,0,0,3,1,0,0,0,0
24746,1,2,0,0,0,1,1,0,1,0,0
24747,1,2,0,0,0,3,1,0,0,0,0
24748,1,2,3,0,0,9,1,1,0,1,0
24749,1,3,0,0,0,2,0,0,0,0,0
24750,1,3,7,0,0,5,0,3,0,1,0
24751,1,2,3,0,0,9,1,1,0,1,0
24752,1,7,6,0,0,7,2,0,0,1,0
24753,1,1,0,0,0,2,0,0,0,0,0
24754,1,4,0,0,0,2,1,0,0,0,0
24755,1,2,0,0,5,3,1,0,0,1,0
24756,1,2,0,0,5,1,1,0,0,1,0
24757,1,2,0,0,5,2,1,0,0,1,0
24758,1,3,0,0,0,3,1,0,1,0,0
24759,1,1,0,0,0,1,0,0,0,0,0
24760,1,1,0,0,0,1,0,0,0,0,0
24761,1,1,0,0,0,2,0,0,0,0,0
24762,1,1,0,0,0,1,0,0,0,0,0
24763,1,1,0,0,0,1,0,0,0,0,0
24764,1,1,0,0,0,1,0,0,0,0,0
24765,1,1,0,0,0,3,0,0,0,0,0
24766,1,1,0,0,0,3,0,0,0,0,0
24767,1,3,0,0,0,4,1,0,0,0,0
24768,1,3,0,0,0,4,1,0,0,0,0
24769,1,3,0,0,0,2,0,0,0,1,0
24770,1,2,0,0,0,4,0,0,0,1,0
24771,1,2,0,0,0,3,1,0,0,0,0
24772,1,2,0,0,0,1,1,0,0,0,0
24773,1,2,0,0,0,4,0,0,0,0,0
24774,1,1,0,0,0,1,0,0,0,0,0
24775,1,1,0,0,0,1,0,0,0,0,0
24776,1,2,14,0,0,1,1,5,0,1,0
24777,1,1,0,0,0,1,0,0,0,0,0
24778,1,3,1,0,0,1,1,0,0,0,0
24779,1,2,0,0,0,4,0,0,0,0,0
24780,1,2,0,0,0,4,0,0,0,0,0
24781,1,1,0,0,0,1,0,0,1,0,0
24782,1,1,1,0,0,1,0,1,0,0,0
24783,1,1,0,0,0,1,0,0,0,0,0
24784,1,3,0,0,0,6,1,0,0,0,0
24785,1,5,0,0,0,2,4,0,0,0,0
24786,1,4,2,0,0,6,1,0,0,1,0
24787,1,2,9,0,0,2,0,3,0,1,0
24788,1,3,0,0,0,1,1,0,0,0,0
24789,1,3,2,0,0,4,1,0,0,1,0
24790,1,2,0,0,0,2,1,0,0,0,0
24791,1,2,0,0,0,1,1,0,0,0,0
24792,1,2,0,0,0,3,0,0,0,0,0
24793,1,1,0,0,0,3,0,0,0,0,0
24794,1,2,0,0,0,3,0,0,0,0,0
24795,1,4,0,0,0,5,1,0,0,1,0
24796,1,1,0,0,0,2,0,0,0,0,0
24797,1,2,0,0,0,3,1,0,0,0,0
24798,1,1,0,0,1,4,0,0,0,0,0
24799,1,2,0,0,1,6,0,0,0,1,0
24800,1,2,0,0,0,2,0,0,0,0,0
24801,1,1,0,0,1,1,0,0,0,0,0
24802,1,3,0,0,2,2,2,0,0,0,0
24803,1,2,0,0,0,4,0,0,0,0,0
24804,1,5,20,0,1,5,1,3,0,1,0
24805,1,4,15,0,1,5,1,3,0,1,0
24806,1,3,11,0,1,5,1,3,0,1,0
24807,1,2,0,0,0,1,1,0,0,1,0
24808,1,2,0,0,0,0,1,0,0,0,0
24809,1,2,0,0,0,0,1,0,0,0,0
24810,1,2,0,0,0,1,0,0,0,0,0
24811,1,2,0,0,1,1,1,0,0,0,0
24812,1,3,1,0,0,4,1,1,0,1,0
24813,1,1,2,0,0,1,0,1,0,0,0
24814,1,2,7,0,0,1,1,1,0,1,0
24815,1,2,0,0,0,3,1,0,0,0,0
24816,1,2,1,0,0,6,1,0,0,1,0
24817,1,1,0,0,0,1,0,0,1,0,0
