id,sha256,label,count_dots,count_delimiters,is_domain_ip,is_hyphen_present,count_sub_dir,count_sub_domain,count_queries,shady_tld,is_suspicious_part_hidden,is_tiny_url,url
16152,beccf5b02ced4019c3f0255cd671909509d941236aa8362e2b623ffde33926f5,1,2,1,0,1,4,1,0,0,0,0,http://account-sec.gunesaydin.com/ppl/customer_center/customer-IDPP00C457/
16153,182a3a2d1d0830189c21b59f91388472ec93591074aabbd754b79b5c47516d18,1,5,10,0,1,2,1,3,0,1,0,https://www.ib-939.cf/ib.absa.x/passcode_verification.php?cmd=login_submit&amp;id=926fb8910e1fa7fdf2b3c5f640b5d465926fb8910e1fa7fdf2b3c5f640b5d465&amp;session=926fb8910e1fa7fdf2b3c5f640b5d465926fb8910e1fa7fdf2b3c5f640b5d465
16154,0477b417b4669e846565a3adf4a550d811e976d5f45619179f8b27a45af1ccd3,1,1,11,0,0,3,0,0,0,1,0,http://cursodemilagros.cl/2scandocument/2scandocumentfilemanager___________sunnyx02viagoogledocumentspreview/Googledoc
16155,9b6a0e66ce582eed230679f181d977ac86762ad0e0a89e19a9f20c65df7628ef,1,1,11,0,0,4,0,0,0,1,0,http://cursodemilagros.cl/2scandocument/2scandocumentfilemanager___________sunnyx02viagoogledocumentspreview/Googledoc/
16156,da19ef69499d061297ef97c72911f72406f58aeae6467342d484b06f42a76ac9,1,4,6,0,1,6,1,2,0,1,0,http://account-sec.gunesaydin.com/ppl/customer_center/customer-IDPP00C457/myaccount/signin/?country.x=US&locale.x=en_US
16157,7e488c4b7aa09c87dc09e8e1ae7f65f49f605d740a589086f04ab427e2a63e4a,1,2,1,0,1,3,1,0,0,0,0,http://account-sec.gunesaydin.com/ppl/customer_center/customer-IDPP00C457
16158,a86d235692612b9e2823a82e3df2eac675674ffdd8a691cd90d4eacc522e0b94,1,2,1,0,1,6,1,0,0,1,0,http://account-sec.gunesaydin.com/ppl/customer_center/customer-IDPP00C457/myaccount/signin/
16159,089b76c77606b6bcf19a3f51c75da9b6d6a549785d464ec03f083e01633945f9,1,2,1,0,1,5,1,0,0,1,0,http://account-sec.gunesaydin.com/ppl/customer_center/customer-IDPP00C457/myaccount/signin
16160,ab5df66349a698e96643ed7df98a68b71036c6a02f8bb6c4dda9e38f8ea3b83c,1,2,0,0,0,3,0,0,0,0,0,https://tostoquickfire.ca/maintance-pro/drop/Login.html
16161,dd7e43475b7eb139dec95bcb4bc0e2c45473119560cc9394b066b60987eb961d,1,1,0,0,0,4,0,0,0,0,0,https://landika.us/cepol-llc/capol-llc/f99397203505784882de1ed68a46e59d/
16162,7b87d5e6da67c4fc9d1f3a2f263e9842ceb8449f3ee47f38eeae8aab5cc6d124,1,2,0,0,0,4,0,0,0,0,0,http://cursodemilagros.cl/tablet/07487685448/latest-onedrive/microsoft.php
16163,f68752ea527f06e72092a54f5dddab3a86abdae9d881b9b6a08eb12560e9baf5,1,2,0,0,0,3,0,0,0,0,0,http://menathome.net/storage092/site/index.html
16164,4cd91682c7f4942b5ac52f24b44f4d61fff3012cfb99e98607b860f1c8772f89,1,3,0,0,0,2,0,0,0,0,0,http://melihozyurt.com/cor.scin/sc1.php
16165,1831f52e765fc80639d7986c76c9d47316923d28b95fd100f440587c6a583f1b,1,1,2,0,0,2,0,0,0,0,0,http://arronxxsmith.gq/vixen/AT&amp;T
16166,946105fe1b83bcd77847bd7d2659409f011ae99ac02d59201afa8dce59eca0b9,1,1,2,0,0,2,0,0,0,0,0,http://arronxxsmith.gq/tmm/AT&amp;T
16167,6a4b3a3d39ccb534412397ae9da48f8d18889aaa4199396540ccb1631923c97c,1,3,0,0,0,4,0,0,0,0,0,http://sciples.com/includes/us/delta.com/index.php
16168,f977e561a06c3eb9523a8eef4084814ac398e80973c3f7a6dfa8f0a41dbf5d77,1,3,0,0,0,4,0,0,0,0,0,http://harlancyclones.com/includes/us/delta.com/index.php
16169,91e64d440c9a2452e966e398f31e3f4c1065f45229129bdc4a5771e87ceb9f38,1,2,0,0,1,1,1,0,0,0,0,https://mail-08u877654654424567.000webhostapp.com/
16170,7cf02f61fba4a99134ebe920aaf41dcacc80b80b3e10b2326205346b5bf6f9e1,1,3,0,0,0,4,0,0,0,0,0,http://hiiweb.com/include/us/delta.com/index.php
16171,c4023c3c8cf362a8d9a407b2b18373ee5727c5a72833bc2e233f41b65c9070d6,1,1,1,0,1,5,0,0,0,1,0,http://happy-abroad.com/customer_center/customer-IDPP00C498/myaccount/signin/
16172,e3afd624ef76ab667498a213995b7d40cbd7ebce43750730f48f2de242834e4f,1,1,0,0,0,0,0,0,0,0,0,http://vvicabcp.ga
16173,2f79f46c48fa1ff072edf2b0078cb2b8348c74f0eece248c01143ec08fb60dcc,1,2,0,0,0,0,1,0,0,0,0,http://betazonasegura.vvicabcp.ga
16174,2e483070154d0cf7bc9e4f2d2f18edecd63a0c461f50dc39cf609bd609157c91,1,1,0,0,0,0,0,0,0,0,0,http://esferasecurity.com
16175,2c461950098b1eafc248c144fe3d31546d58649d8855c0338762b90de6447cea,1,3,4,0,0,2,2,2,0,1,0,http://saku.fanclug.free.fr/e898f2b9aca62d060a5ba9c324fa4b7b/?rand=eiMryzXUtCFPsHOioAt2gwiNqw0DqqjFJ57hF4c8HRYazNsXnW&amp;emailmessage-id:
16176,43aeefd9e9066bd33adfc89e06758cc5c10722bfa44f5bf3d50bd3d3ae5b65e3,1,1,0,0,0,4,0,0,0,0,0,http://microel.ro/templates/default/css-js/
16177,074c764886b224d11944e127e430868ea07a0587e7a7af7027d1552db9d634ff,1,2,1,0,0,3,0,0,0,0,0,http://ngoforum.or.ug/New_Order/indexxx/signdoc
16178,c5022158562f8a0eeb10db582dbe6e91bb01b9e501c9a0957e70fe546c8ad6fc,1,2,1,0,0,4,0,0,0,0,0,http://ngoforum.or.ug/New_Order/indexxx/signdoc/
16179,b106ee1647ea9123c997fd7d2759b62b61e388be84849849ec818a00c93316ae,1,1,0,0,0,1,0,0,1,0,0,http://soo.gd/a25w
16180,7ce451dc27b970c94399c854c447d798466c1ca5350d892cf9cbd5b6909b9c62,1,1,0,0,0,0,0,0,0,0,0,https://office365portal.info
16181,d1d578c81e554867d09bd94296b6230cc945cdf7be8fe282a893398e33c0ea71,1,2,0,0,0,3,1,0,0,0,0,https://sites.google.com/view/9mnwug/
16182,e863cc59e2b8a3b3260d589d6909ca0bdfd4c88f4859841667e924ed60254a1c,1,2,0,0,0,3,1,0,0,0,0,https://sites.google.com/view/oojbt1e/
16183,af237bef51aee09df1e9afbf529b5f0f7b6fee4ad67d50132887d5e349bd7098,1,2,1,0,0,4,0,1,0,1,0,https://imadubai.com/BZ/shp/Share%20poit%20office365/verificationAttempt.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd
16184,2688d5e53fc4c53bebdfd353ef3f7397d32454cef4274138d29bee40994fc58b,1,2,1,0,0,4,0,1,0,1,0,https://imadubai.com/BZ/shp/Share%20poit%20office365/verification.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd
16185,f427ca7b792823f6a4eb8b6510c782a1c2032ca3caf0aa97c223151c8b19d8f7,1,2,0,0,0,3,0,0,0,0,0,http://simoninfo.hu/media/csn/pdf.php
16186,00236f79de77f0e123e9823e75b2d944d72ea46a9f98b759dbf5ff4cd6dd2b95,1,2,0,0,0,3,1,0,0,0,0,https://sites.google.com/view/6qfdbg/
16187,6f697efcf0ba834649c2a434035b15619f6c7714e31644472857f19336e1e599,1,1,1,0,0,2,0,0,0,0,0,http://rockysite.net/i_logins/
16188,b35241b54bd16564bb40c701a147c99f4f27acae3ed46276b8f2d67a23db9995,1,1,0,0,0,3,0,0,0,0,0,https://readytosayido.com/coxx/COX/
16189,e7d72745c687cd1833e89da7c710620a1c213604446322e0b09f11780af374bd,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=c698584e84fe2d5b667aa40ac65f58dec698584e84fe2d5b667aa40ac65f58de&amp;session=c698584e84fe2d5b667aa40ac65f58dec698584e84fe2d5b667aa40ac65f58de
16190,0b4b096cb7bbb214874b9fbac90e48971e4bed42ebe5753f0b7d394ba7cca5f6,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=9bce350905e3cbe08e303a008cea80bb9bce350905e3cbe08e303a008cea80bb&amp;session=9bce350905e3cbe08e303a008cea80bb9bce350905e3cbe08e303a008cea80bb
16191,6418ce543a63f7ece50738eac3074d29aa4eab8c182366fa9b4ea5fe2b373ca6,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=2fa15af0f8056ef1c2a00902fd109be82fa15af0f8056ef1c2a00902fd109be8&amp;session=2fa15af0f8056ef1c2a00902fd109be82fa15af0f8056ef1c2a00902fd109be8
16192,1c1e72558088d42a623a82150c530560db6498ca69cd9cf3223f537ce15806f2,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=6b4590217448fca426a34ec348386d136b4590217448fca426a34ec348386d13&amp;session=6b4590217448fca426a34ec348386d136b4590217448fca426a34ec348386d13
16193,2a929ae695f8bad1d3468cb0119f77be92b033faca2c2280c774f17ea9692bd6,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=ea662d569c41d93e1835275764a812fbea662d569c41d93e1835275764a812fb&amp;session=ea662d569c41d93e1835275764a812fbea662d569c41d93e1835275764a812fb
16194,edfe960105b0054b5cd1eb6d4b348edc75785e98a20a85476e725809a16d045b,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=b0b7c05292e88633bef97c25681a33fab0b7c05292e88633bef97c25681a33fa&amp;session=b0b7c05292e88633bef97c25681a33fab0b7c05292e88633bef97c25681a33fa
16195,a91eb72dbfcc3cc10900ed94094fd4babe789dbf53059231451e26e16c5ca14b,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=530a5725078724e1ef9e19a415dc2e13530a5725078724e1ef9e19a415dc2e13&amp;session=530a5725078724e1ef9e19a415dc2e13530a5725078724e1ef9e19a415dc2e13
16196,a2d1608b9d994cbf38ccca8aa01f9374d29f2335657b70cf66f4b9adc0cadff3,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=95e3a7cdbd0183ae528b1e80439ade5995e3a7cdbd0183ae528b1e80439ade59&amp;session=95e3a7cdbd0183ae528b1e80439ade5995e3a7cdbd0183ae528b1e80439ade59
16197,a3ea5b8a0d6153a1588e758fa499ab7ab8109c6d973c8588211a20f75a5d4323,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=b61e30600c7ba58aaeb840f615557350b61e30600c7ba58aaeb840f615557350&amp;session=b61e30600c7ba58aaeb840f615557350b61e30600c7ba58aaeb840f615557350
16198,6dcdd6aa0a4d8acc524573be3abeb3f4e2f1380c94f488f5c3c69aea565b30b3,1,2,9,0,0,4,0,3,0,1,0,http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=f81d3d58d22c3d7ba27c19b4009d46c3f81d3d58d22c3d7ba27c19b4009d46c3&amp;session=f81d3d58d22c3d7ba27c19b4009d46c3f81d3d58d22c3d7ba27c19b4009d46c3
16199,6a59205df36228b60c2db71a7c7fda39786e4ab2a79120f2eb9dbaedc42632f7,1,2,0,0,0,2,0,0,0,0,0,https://roadbudee.com/adobefiles/index.htm
16200,d5254c0e7b552f4c2f16b547e013b47c4b81eac203e1d274dab3aaf09796d401,1,2,0,0,0,2,0,0,0,0,0,https://pinnickinickxxx.cf/at/Indexxatt.htm
16201,5b663f67720a1d08bc8a38c301e5bc15fbfc1b399d8c6d2245ed9e836105603b,1,2,0,0,0,2,0,0,0,0,0,https://usacars.com/y/updateY!.html
16202,ea6cadadfc0b6a98e7e816a40df75b9162727d8fe2e8ecb95010c34e909c2f98,1,2,0,0,1,2,1,0,0,0,0,http://settings-protect.16mb.com/facebook/86213
16203,03ed651b4b38dc5bb1af331035bd0d9a223a283f0111b38357a271d84b469808,1,2,0,0,1,1,1,0,0,0,0,http://settings-protect.16mb.com/facebook-support
16204,7f8b2f95b63ae675ad4997b5d275a8c8d9a9dc36dba2180e5d53e529cdd6f9df,1,2,0,0,1,2,1,0,0,0,0,http://settings-protect.16mb.com/facebook/
16205,a6ecd454bf0d1bb289cd5284812a4ea661b1f323053acc9bb2ddfc3647107380,1,4,0,0,0,4,1,0,0,0,0,https://puskom.unpas.ac.id/wp-content/plugins/tablepress/IndeXxx.html
16206,e0436e94932b35a07808ff31c075fbbff43abf2ad8e59feec043847be37771c2,1,2,7,0,0,4,1,2,0,1,0,https://drive.google.com/file/d/1fLP6GkcW6dtTK38sosWM_ZUW4LLaqjeD/view?usp=sharing_eil&amp;ts=5c339847
16207,e83acac3d02394f927c23f46017ed3be54cf53441054a75cdd8fdf92457c24d4,1,4,0,0,0,3,0,0,0,0,0,https://istpk.pk/wp-content/languages/online.lloydsbank.co.uk
16208,457baa0c51fae05e25139a7d7981c7f4ad83184932431eaafd1b8dcc6bdfaa3a,1,3,1,0,0,3,1,0,0,0,0,https://atualizacoes.appempresas.ga/app/home/webApps_AplicationToken1.php
16209,d8fcb5b4ccb00cd8a1836dcd8e22a058c6967a779a8c4b6d0c91bc86bbae9063,1,3,1,0,0,3,1,0,0,0,0,https://atualizacoes.appempresas.ga/app/home/webApps_AplicationToken.php
16210,26ab75d59eb991ba4d9943fe7adb95d896615840ee49f64abf1b7cff418d6661,1,1,0,0,0,2,0,0,0,0,0,http://wump.io/online/
16211,c94e6c24ff4cf9c76affc207c4f73b5dfacd285a4321130049ac761aa9876bd5,1,1,0,0,0,1,0,0,1,0,1,https://t.co/fz9NlNms7A
16212,1c9cfe0a933c26bb85392ec13e3d349be7e51eef57d3fd705495ef326fc3016b,1,7,12,0,0,4,1,4,0,1,0,http://www.emeraldheightsfaridabad.net/images/dhl2019/MRFIJH/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;fid.13InboxLight.aspxn.1774256418&amp;fid.125289964252813InboxLight99642_Product-email&amp;email=
16213,2ab4af62a3d707a27622abd605bc06258cccc106ad7b1f811ece52d7b8514d0a,1,2,0,0,0,4,0,0,0,0,0,http://emeraldheightsfaridabad.net/images/dhl2019/MRFIJH/login.php
16214,482c427f522bc1ac7ea09f0a7cfec15925320ca7a35f8be1f75d8d9421e8c554,1,3,0,0,0,4,1,0,0,0,0,http://www.emeraldheightsfaridabad.net/images/dhl2019/MRFIJH/login.php
16215,c6fe9a6af754c2816b3da7f81dd8542d6d3f9ad0cca5653d9b8972d8bb59c4ca,1,2,0,0,0,3,1,0,0,0,0,https://sites.google.com/site/apscuresconfrimpges/
16216,f4cfcb334cd985ff9cb078b39c36519edd8d78ab0bf734283316c9f3d28f4ed0,1,1,0,0,0,0,0,0,0,0,0,https://bestcharnge.ru
16217,b52d265340658938744e67d30fd52d7609d8fa564f82545c6a657d73cc5789ab,1,1,0,0,0,1,0,0,1,0,0,http://bit.do/eEPkz
16218,522682025e64477ad9f6a48f551edace32535c205d1ab9c568c91469d81cba61,1,2,0,0,0,1,1,0,0,0,0,https://novogmail2016.webcindario.com/
16219,9b2abbb85bae4248f470ffe22ea48c2df6425d98a1fa821d54fbe30ae90c3305,1,2,12,0,2,1,0,4,0,1,0,http://news-ghana-afrika.de/anmelden.php?assoc_handle=vm0JACblxH9Gp7IkthN48sWySua6Qn&openid_claim=dN1nSEf7DvmbuHFeZKsW&identifier_select=ZCsq7edr8Wl3fLGwn95Y&pape_max=GOcWAhqZ9HLag2vNsCtlYMUBzFuQJD
16220,df6a14d859f661843b57c449e9897551f6992278031d03d701680c723182acb8,1,1,0,0,2,1,0,0,0,0,0,http://news-ghana-afrika.de/
16221,5589c5ef2560f5d672fd66896cd6f745229eddda6566ebf25ac4f6adfebc9402,1,1,0,0,0,1,0,0,0,0,0,http://eisvegas.de/
16222,d38af96c36d3ed1ebffce664e6644596d2579cb1cbbe4e8e2af2c1a27c184505,1,2,12,0,0,1,0,4,0,1,0,http://eisvegas.de/anmelden.php?assoc_handle=GViOJgMUqph9lA6PoczDnNkHEyYC0B&openid_claim=gJhcB48eCHfpb75Pyjmv&identifier_select=Ftnwrmdq9BHG0hMCcoyJ&pape_max=WKkydP5czSnMBaDiOFZ91AoUej4l2v
16223,c2ea97021acef9670ec3c90db57ea15d39b446ec913e7897635a075492000235,1,3,2,0,0,2,1,1,0,0,0,https://www.lakosu.com/qääheää/return.php?email=
16224,91af38f90290605c3bc06198fad3726be621a6a933ee025234b69fc3ca1dddd1,1,3,1,0,0,4,0,1,0,1,0,https://vica.com.mx/share/ch/share/verificationAttempt.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd
16225,84cb8833ddb66f7074aa76a73ea55f889c2d30d7832aefd1a0be2e1fd906a128,1,2,0,0,0,4,0,0,0,0,0,http://kiemtoaniac.net/wordpress/wp-admin/frog/MicrosoftAccount.html
16226,5843acd7e111ec65370bfd7c8e2b4ca2b1ca3b8182642b6321fcc1bce4713522,1,2,9,0,0,4,0,3,0,1,0,http://darciphotography.com/dap/wp-admin/css/login.php?cmd=login_submit&amp;id=d2390b9c2df1205bc3963fa9bd4dd993d2390b9c2df1205bc3963fa9bd4dd993&amp;session=d2390b9c2df1205bc3963fa9bd4dd993d2390b9c2df1205bc3963fa9bd4dd993
16227,58df5f06563e4f1bc99d9e5e4d810e92a26369ca353c2db9877a4a316e430ed0,1,2,9,0,0,4,0,3,0,1,0,http://darciphotography.com/dap/wp-admin/css/login.php?cmd=login_submit&amp;id=6ca21e4f6a95a485d84ec3956f91e29c6ca21e4f6a95a485d84ec3956f91e29c&amp;session=6ca21e4f6a95a485d84ec3956f91e29c6ca21e4f6a95a485d84ec3956f91e29c
16228,cc4d03d0d2d5ba0ad75b9f095ca663f1bd656492caa01b58fe833c8f890ce6ca,1,2,9,0,0,4,0,3,0,1,0,http://darciphotography.com/dap/wp-admin/css/login.php?cmd=login_submit&amp;id=6acab714fbbc56ce57bae386d43b49546acab714fbbc56ce57bae386d43b4954&amp;session=6acab714fbbc56ce57bae386d43b49546acab714fbbc56ce57bae386d43b4954
16229,daa8f0040ef2a66ec8c4560af7a10b3268a0e791beea5ff2e5e76c47b2b320f3,1,2,3,0,0,4,0,1,0,0,0,http://darciphotography.com/dap/wp-admin/css/login.php?cmd=login_submit
16230,1474d2d9a60d5b18ffb3e257c57791fd636caf9afa3f02c9a18ca360fa5725ad,1,2,0,0,0,4,0,0,0,0,0,http://darciphotography.com/dap/wp-admin/css/login.php
16231,dfe6985b04455d7e6124a8e89f03fec01abcc516674e8b7e2b0dd10373e08ce3,1,15,35,0,0,2,1,11,0,1,0,http://fulai.000webhostapp.com/dhl/dhl.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1
16232,4d57220c072a069817cdd7cccb1df9c640b6f4f3351fcbc911d714dfc767bebe,1,2,0,0,1,3,1,0,0,0,0,https://overfed-partitions.000webhostapp.com/securefiletoopensafely/site/
16233,4f288bb0f6a8aa217a3f23afd4a4e8280e8b839c1a567f88ebbdc0dfca6f84e0,1,2,0,0,0,4,0,0,0,0,0,http://kdblog.com.ng/dropbox/DropNewVasion/Fresh/
16234,17bd3295453372477d7b3307017ed68ae95a8ea2f7bfaddbfd9aff4fb657541a,1,2,0,0,0,3,1,0,0,0,0,https://atualizacoes.appempresas.ga/app/home/
16235,b1dcc19a7f9e02ddf75c2fcfebf34cf7cb37248232d728513e99299f3606edce,1,3,1,0,0,3,1,0,0,0,0,https://atualizacoes.appempresas.ga/app/home/webApps_AplicationInfo.php
16236,3266d2df0e45fe9ffa49428362eb7eef3cce072ded8f6b64c4076846e319c097,1,3,1,0,0,3,1,0,0,0,0,https://atualizacoes.appempresas.ga/app/home/webApps_AplicationHome.php
16237,8db0d3bedacd9e386a83d73b8cf26a31781700582974d360ee2215e2c5b84ef8,1,3,3,0,0,2,1,2,0,1,0,https://atualizacoes.appempresas.ga/app/?cli=Itau+30+horas+Pessoa+Juridica&/09y4odEdQ7/afw6Dh82Cf.php
16238,4b07ffaa8642c16c3ee9eaf9aa24423511ee89d1a62a45438fdb6357cd1c63ae,1,3,0,0,0,2,1,0,0,0,0,https://storage.googleapis.com/appempresa/acesso.html
16239,e81d1285d5a82841e6b056f0ba2ccff738dda4172122f1a9bbbf5bc272894691,1,1,0,0,0,2,0,0,0,0,0,https://goldenwestcorpservices.com/sharepoint/
16240,800166700797d202aa8c28b8e5e17ffea1efd4ab190330162c3a73f5c7e71bf5,1,3,0,0,0,4,1,0,0,0,0,https://www.emeraldheightsfaridabad.net/images/dhl2019/MRFIJH/login.php
16241,e380522e1251bbc7de518c7267bb53cd176b6e919c7bcc6a84f759a2b05ab917,1,1,0,0,1,0,0,0,0,0,0,http://zonasegurabcportal-inicie.com
16242,e9bf72a99e7197b67814db4cd225c5e3a0b756f09dc9562bd666965576f19a29,1,1,1,0,0,3,0,0,1,0,0,http://mkoverseas.co/norm_google/gdoc/
16243,dba0f6064852ae3e04f62f09d2b764e1a33fea59aee89b36692f867f642a5425,1,2,1,0,1,3,1,0,0,1,0,http://canalicular-sip.000webhostapp.com/new_now12/f7d7c200080d4d5bfea0f6955d9cd9f4/
16244,29506f77f409dc940fbfad22fdc573746ac5e2889b2d1aa2270b6fb9053f8393,1,2,0,0,0,4,1,0,0,0,0,http://mail.cnamez.com/wrrrk/mgs/es/
16245,bf9641cf7cb06d6dd46e49c5409a755347d975bec859a714cc6fea2353676c83,1,1,4,0,0,3,0,1,0,0,0,https://amherstox.ga/mmbm/AT&amp;T/?platform=hootsuite
16246,74e994f8500bb6d286158d12f562f08b495167b39ea98111023961a6cd4596ff,1,1,0,0,0,0,0,0,0,0,0,http://zonagurabcportal.com
16247,2f1fa367aea2542db6c57244fb0e6f88fc07b8429e4abea90bd9c5cd9b623e6b,1,2,0,0,0,3,1,0,0,0,0,https://sites.google.com/site/uprecoveryripaer/
16248,91d2ada8ce1a478fe82515eeaad02312a513a748cefc16b5063b92721fecc01b,1,1,0,0,0,4,0,0,0,1,0,https://laudypauty.com/fff0856aa66efbe000/100/9dcf6518-118b-404b-8db5-524fda736e78/
16249,338f89d157a142c08b7b17a994f07b893f034297c27d94e029dc6346d7e171fb,1,1,0,0,0,3,0,0,0,0,0,http://tawandabrandon.com/coxx/COX/
16250,f3d5ea2f8e150cc11ddc9a4e8b8c623f7e98e21471d06c809715689a07faf8a8,1,2,0,0,1,3,1,0,0,0,0,https://www.ee-update.com/PROCESSING/content/
16251,a0e1f692214b02abecbe1183b5b1408728bdafcb6e3472cde463c3aefb4eba4f,1,3,0,0,0,3,1,0,0,0,0,https://damondresut.blogspot.com/2019/01/siamonow.html
16252,00fd81674777220b9ae8b93a27e446beb266706e6c0751482d6e6bd53fbbea1c,1,2,0,0,2,1,1,0,0,0,0,https://www.mydetails-id-ee.com/
16253,ff189ef174438fdf6eec8aceddeebc843a3f1fe77cea19aaccf6f63040a297fb,1,2,0,0,1,1,1,0,0,0,0,https://jumpi-16da3.firebaseapp.com/
16254,e6ff0993a2ad5849b91a957fc6e9f7539135f2d4955d27d7743b906125ac2aac,1,2,0,0,0,1,1,0,0,0,0,https://doodleharvest.firebaseapp.com/
16255,a929ab45415145902bada9b7f4b07586c1d446b63ac9947bcac454d57065b104,1,3,0,0,1,1,2,0,1,0,0,http://www.servicehotmail-radagora.sitew.re/
16256,e45c4aa1aeed960ad6badea3cfaf249822357b2353d46354588765c96c051759,1,2,0,0,0,2,0,0,1,0,0,http://anandservices.in/rent/index.php
16257,e594a0323a8f277b0db73da9a0f476d88f045cd534e1a42f577acb608b8121a1,1,1,2,0,0,3,0,0,0,0,0,http://tmnuet.gq/images/att/AT&amp;T
16258,e4bdef6d1325414cb44b346022229a720acece5afa2fd564a69f728823f1f221,1,1,0,0,0,4,0,0,0,0,0,http://instastyler.id/wp-includes/gtdob/Adobe/
16259,e185db886c9adf6fe359fba69cbc4e5a4d89dc89965b559a9b3d9402d359d86d,1,1,1,0,1,2,0,0,0,0,0,https://support-notify.com/reset_password/159-hnist
16260,9ca72dca70cda3110d8a3375a9ab0002032d9cccfea8912efd0bad493eb01aae,1,1,1,0,2,2,0,0,0,0,0,https://support-apple-services.com/reset_password/159-hnist
16261,46124b3d4afcf2a15054ac7637ce489d4946544332ca0dbe0ed7ef32ca25f65d,1,1,1,0,1,2,0,0,0,0,0,https://appleid-admin.com/reset_password/159-hnist
16262,f042ea149468a3698f69d4af074b0f56b569d768154406f43f5d5958b7c8200a,1,1,2,0,0,3,0,0,0,0,0,http://tmnuet.gq/Mail/AT&amp;T/
16263,6b780ae86ee5764f82d68ff3a2721d205499682582077b4b220b742c496ca2b2,1,2,0,0,0,2,0,0,0,0,0,http://oferticas.com/aacc/index.php
16264,4d66b1f698797dcdc82840bb413f4be084d3b72a696f5e198f40eda559c78da3,1,2,0,0,0,1,0,0,0,0,0,http://bestechange.club/changer247-exchange4.html
16265,eb33cd827ccfcfcdeba0d653d61cae7aee5d55b87c4ee49b506fea6feb9ad5e0,1,2,0,0,0,1,0,0,0,0,0,http://bestechange.club/changer247-exchange5.html
16266,adf83bf2531383e4f19d67c2ec11642ee69c2fd9edfa42dfc96e5b84c9dbdb16,1,2,0,0,0,1,0,0,0,0,0,http://bestechange.club/changer247-exchange6.html
16267,68c00022b785079a913ea2a136958434af6229d4743ed52e310d942956b8f864,1,2,0,0,0,1,0,0,0,0,0,https://loahay.com/001.php
16268,4e8863e0d6dc822c62ad676fa7aedd550d3e3587186ecea300a6f1bf70a58e30,1,2,0,0,1,3,0,0,0,0,0,http://ruilin-food.com/cibc/bank/index.php
16269,2429a313b34fe001ea4623fd64cb9a71c3e1e3501af63afe286ad94327496911,1,2,0,0,0,1,1,0,0,0,0,http://clickform.netreff86.com/
16270,3de50dda0be98b9335aeb7998c10e91a80a8a20136b34c0834ced8e5f176c84b,1,1,0,0,0,1,0,0,0,0,0,http://netreff86.com/
16271,313878ef7e45ad2c551e331835e413e078171c75a82382687b4f97a00903fb61,1,1,0,0,1,1,0,0,0,0,0,http://bcportalzonasegurabeta-ingrese.com/
16272,dc6aa89d7620cf3b4dec7eb8bcc372a10e6ae0e280f657052f493b2cbec715d5,1,1,0,0,1,1,0,0,0,0,0,http://bcportalzonasegurabeta-ingrese.com/sesion
16273,c81c4a221ce7c714ffba4090584d1a683e66cade01c60d8b000dd55520524a00,1,2,0,0,1,0,1,0,0,0,0,http://www.ag-seguridad.com
